Booking_ID,Booking_Date,Destination,State,Airline,Traveler_Type,Booking_Channel,Booking_Value,Customer_Rating
MMT182937,15-11-2023,Kerala,Rajasthan,IndiGo,Couple,Website,41825,3.2
MMT182938,02-07-2024,Goa,Kerala,GoAir,Solo,Website,49560,4
MMT182939,26-08-2023,Kerala,Rajasthan,SpiceJet,Family,Mobile App,9276,3.7
MMT182940,26-04-2022,Goa,Rajasthan,GoAir,Business,Website,35157,3.9
MMT182941,13-04-2023,Dubai,Kerala,Akasa Air,Business,Mobile App,25132,4.7
MMT182942,30-05-2023,Delhi,Himachal Pradesh,SpiceJet,Couple,Mobile App,37698,4.2
MMT182943,04-03-2024,Delhi,Goa,Vistara,Solo,Mobile App,5209,4.8
MMT182944,09-08-2024,Delhi,UAE,Air India,Business,Mobile App,22802,4.9
MMT182945,16-05-2023,Mumbai,Rajasthan,GoAir,Couple,Travel Agent,7654,4
MMT182946,12-03-2023,Delhi,Rajasthan,Vistara,Couple,Website,15150,3.9
MMT182947,01-03-2023,Bangalore,Kerala,SpiceJet,Business,Travel Agent,26228,4.2
MMT182948,14-09-2022,Leh,Rajasthan,GoAir,Couple,Website,37635,3.2
MMT182949,04-06-2024,Goa,UAE,GoAir,Solo,Mobile App,24230,3.1
MMT182950,10-01-2022,Leh,Ladakh,IndiGo,Couple,Website,33294,4.7
MMT182951,28-08-2024,Udaipur,Goa,GoAir,Business,Mobile App,32232,4.5
MMT182952,28-03-2023,Dubai,Himachal Pradesh,GoAir,Family,Mobile App,19883,4.9
MMT182953,23-11-2023,Udaipur,UAE,IndiGo,Family,Travel Agent,42874,3.6
MMT182954,02-03-2022,Leh,Himachal Pradesh,SpiceJet,Couple,Mobile App,47157,4.5
MMT182955,07-11-2022,Delhi,Rajasthan,Air India,Family,Mobile App,5907,3.2
MMT182956,10-03-2023,Goa,Himachal Pradesh,Akasa Air,Business,Travel Agent,40707,4.4
MMT182957,17-09-2022,Manali,Kerala,SpiceJet,Couple,Travel Agent,20823,4.1
MMT182958,13-11-2023,Jaipur,Rajasthan,Vistara,Business,Travel Agent,36888,3.1
MMT182959,14-09-2024,Manali,UAE,Vistara,Business,Mobile App,26303,4.9
MMT182960,01-02-2024,Udaipur,Ladakh,IndiGo,Solo,Website,24124,4.9
MMT182961,26-03-2024,Mumbai,Kerala,SpiceJet,Family,Website,22767,3.4
MMT182962,15-12-2022,Kerala,UAE,SpiceJet,Business,Mobile App,13823,4
MMT182963,16-06-2022,Delhi,Goa,SpiceJet,Couple,Travel Agent,9201,3.2
MMT182964,18-03-2022,Mumbai,Delhi,SpiceJet,Couple,Travel Agent,6017,3.8
MMT182965,24-02-2022,Udaipur,Goa,SpiceJet,Family,Mobile App,25877,3.6
MMT182966,19-08-2022,Kerala,Delhi,Air India,Family,Mobile App,9221,3.5
MMT182967,01-01-2024,Delhi,Karnataka,Vistara,Family,Travel Agent,20362,4.8
MMT182968,04-04-2022,Goa,Himachal Pradesh,Air India,Family,Travel Agent,26847,5
MMT182969,21-07-2023,Udaipur,Rajasthan,Akasa Air,Family,Travel Agent,27167,3.2
MMT182970,22-06-2022,Kerala,Karnataka,IndiGo,Couple,Travel Agent,27865,4.9
MMT182971,17-05-2022,Dubai,Kerala,SpiceJet,Couple,Website,16530,4.3
MMT182972,24-10-2022,Udaipur,Rajasthan,Akasa Air,Family,Mobile App,37955,3.2
MMT182973,01-05-2022,Dubai,Ladakh,Air India,Business,Website,34027,4.9
MMT182974,12-03-2024,Jaipur,Maharashtra,Air India,Family,Mobile App,23859,3.3
MMT182975,13-10-2024,Udaipur,Delhi,Akasa Air,Family,Website,30708,4
MMT182976,06-07-2024,Delhi,Maharashtra,GoAir,Solo,Website,48270,3.1
MMT182977,28-02-2022,Mumbai,Goa,Air India,Couple,Website,29938,3.6
MMT182978,20-01-2023,Delhi,Himachal Pradesh,GoAir,Couple,Mobile App,38347,3.4
MMT182979,27-02-2022,Jaipur,Goa,Vistara,Couple,Website,43049,4.3
MMT182980,28-04-2022,Bangalore,Kerala,Akasa Air,Family,Mobile App,15105,3.9
MMT182981,31-10-2023,Kerala,Himachal Pradesh,GoAir,Solo,Travel Agent,29130,4.8
MMT182982,17-08-2024,Kerala,Ladakh,Air India,Family,Mobile App,42371,4.6
MMT182983,12-07-2022,Udaipur,Maharashtra,Vistara,Solo,Mobile App,34295,3.1
MMT182984,01-07-2023,Leh,Goa,GoAir,Family,Travel Agent,17949,3.4
MMT182985,25-06-2023,Bangalore,Ladakh,Akasa Air,Couple,Travel Agent,31521,3.6
MMT182986,26-10-2023,Leh,Goa,GoAir,Solo,Travel Agent,27334,3.7
MMT182987,12-04-2024,Mumbai,Rajasthan,Vistara,Couple,Mobile App,47319,4.8
MMT182988,01-03-2024,Goa,Delhi,GoAir,Family,Website,14004,3.7
MMT182989,24-11-2022,Kerala,Ladakh,Air India,Family,Travel Agent,13013,4.3
MMT182990,26-02-2024,Leh,Rajasthan,GoAir,Family,Mobile App,18403,4.8
MMT182991,16-12-2023,Bangalore,UAE,GoAir,Couple,Travel Agent,7844,4.4
MMT182992,13-05-2023,Kerala,Rajasthan,Akasa Air,Business,Mobile App,34160,3.9
MMT182993,13-09-2024,Bangalore,Goa,Akasa Air,Business,Website,11171,3.2
MMT182994,30-01-2024,Leh,Karnataka,GoAir,Solo,Website,29406,3.6
MMT182995,15-12-2024,Bangalore,Ladakh,Air India,Solo,Mobile App,13786,4.4
MMT182996,10-03-2024,Kerala,Delhi,Air India,Family,Website,27858,4.8
MMT182997,13-04-2023,Mumbai,Ladakh,SpiceJet,Couple,Travel Agent,36033,3.9
MMT182998,27-11-2023,Manali,Delhi,GoAir,Couple,Mobile App,8774,4.3
MMT182999,18-03-2022,Jaipur,UAE,IndiGo,Solo,Travel Agent,42623,4.5
MMT183000,15-11-2024,Kerala,Karnataka,Akasa Air,Solo,Mobile App,25792,4.9
MMT183001,23-01-2024,Leh,Maharashtra,Akasa Air,Family,Travel Agent,13155,3.5
MMT183002,08-11-2024,Dubai,Kerala,SpiceJet,Business,Website,15288,4.6
MMT183003,17-07-2024,Delhi,UAE,SpiceJet,Solo,Travel Agent,20127,3
MMT183004,02-07-2022,Dubai,UAE,SpiceJet,Solo,Website,45664,4.5
MMT183005,21-09-2022,Manali,Maharashtra,Vistara,Family,Website,32726,4.2
MMT183006,09-07-2024,Kerala,Karnataka,IndiGo,Couple,Mobile App,43952,3.8
MMT183007,25-06-2024,Udaipur,Rajasthan,Akasa Air,Business,Travel Agent,5144,4.3
MMT183008,18-08-2022,Delhi,Karnataka,Akasa Air,Business,Travel Agent,9579,4.1
MMT183009,24-09-2022,Dubai,Rajasthan,IndiGo,Solo,Mobile App,40992,4.9
MMT183010,04-11-2024,Jaipur,Kerala,IndiGo,Couple,Travel Agent,7652,3.6
MMT183011,05-05-2024,Leh,Karnataka,Vistara,Couple,Travel Agent,20428,4.8
MMT183012,23-08-2022,Udaipur,Delhi,Akasa Air,Couple,Website,45896,4.8
MMT183013,10-10-2023,Mumbai,Maharashtra,Vistara,Solo,Travel Agent,11661,3.7
MMT183014,30-05-2023,Mumbai,Kerala,Air India,Family,Mobile App,8942,4.7
MMT183015,22-02-2024,Jaipur,Delhi,Akasa Air,Business,Website,42830,4.8
MMT183016,20-10-2024,Mumbai,Maharashtra,GoAir,Solo,Mobile App,47607,3.6
MMT183017,26-11-2024,Bangalore,Kerala,Vistara,Family,Travel Agent,20915,4.6
MMT183018,28-03-2023,Kerala,Rajasthan,SpiceJet,Solo,Travel Agent,45809,4.5
MMT183019,03-03-2022,Leh,Goa,Vistara,Business,Travel Agent,43831,4.4
MMT183020,05-08-2023,Bangalore,Rajasthan,Akasa Air,Business,Website,8011,3.5
MMT183021,29-03-2023,Dubai,Goa,Air India,Couple,Travel Agent,26145,4.1
MMT183022,29-10-2023,Goa,Himachal Pradesh,IndiGo,Family,Mobile App,36122,4.2
MMT183023,20-12-2022,Delhi,Goa,GoAir,Family,Website,28129,4.7
MMT183024,18-08-2023,Leh,Rajasthan,Vistara,Couple,Travel Agent,41139,4.9
MMT183025,29-08-2024,Kerala,Ladakh,IndiGo,Couple,Travel Agent,22769,4.2
MMT183026,19-08-2023,Jaipur,Delhi,Vistara,Solo,Travel Agent,13018,3.6
MMT183027,11-06-2023,Leh,Goa,SpiceJet,Business,Mobile App,7390,4.8
MMT183028,09-03-2023,Mumbai,Ladakh,GoAir,Business,Travel Agent,18861,4.6
MMT183029,14-03-2023,Manali,Kerala,SpiceJet,Family,Mobile App,40729,4.5
MMT183030,20-08-2023,Goa,Kerala,Vistara,Solo,Mobile App,19873,4.1
MMT183031,05-09-2024,Leh,Rajasthan,Air India,Solo,Travel Agent,19471,4.6
MMT183032,10-09-2023,Kerala,Rajasthan,SpiceJet,Family,Website,45115,3.8
MMT183033,02-10-2024,Manali,Goa,GoAir,Business,Website,35509,4.9
MMT183034,20-09-2024,Mumbai,Karnataka,Vistara,Couple,Mobile App,22446,3.3
MMT183035,16-07-2022,Jaipur,Karnataka,GoAir,Business,Travel Agent,10127,3.3
MMT183036,15-07-2023,Kerala,Ladakh,Air India,Business,Travel Agent,3044,3.8
MMT183037,26-01-2024,Leh,UAE,SpiceJet,Business,Travel Agent,32723,4.4
MMT183038,03-04-2024,Bangalore,Rajasthan,Vistara,Family,Website,33919,4.1
MMT183039,12-04-2023,Jaipur,Rajasthan,Akasa Air,Solo,Mobile App,23516,3.7
MMT183040,06-05-2022,Jaipur,Himachal Pradesh,GoAir,Business,Mobile App,30720,4.4
MMT183041,15-03-2023,Goa,Maharashtra,Air India,Solo,Website,7613,3.3
MMT183042,23-05-2023,Manali,UAE,Akasa Air,Couple,Mobile App,27066,4.3
MMT183043,23-08-2023,Goa,Goa,Air India,Family,Mobile App,15146,3.6
MMT183044,19-06-2023,Udaipur,Goa,SpiceJet,Solo,Travel Agent,5552,4
MMT183045,09-05-2023,Udaipur,Rajasthan,IndiGo,Solo,Mobile App,9474,3.3
MMT183046,30-04-2023,Dubai,Maharashtra,IndiGo,Family,Travel Agent,26576,5
MMT183047,19-09-2022,Leh,Delhi,Air India,Business,Travel Agent,39833,3
MMT183048,19-10-2022,Jaipur,Rajasthan,Vistara,Family,Travel Agent,48179,3.1
MMT183049,01-07-2023,Mumbai,Himachal Pradesh,GoAir,Business,Website,5591,3.3
MMT183050,23-02-2022,Udaipur,Maharashtra,IndiGo,Family,Mobile App,39106,4.2
MMT183051,14-12-2024,Manali,Maharashtra,SpiceJet,Family,Mobile App,39508,4.2
MMT183052,05-01-2024,Delhi,Delhi,Air India,Business,Website,48849,4.3
MMT183053,25-08-2023,Mumbai,Goa,Vistara,Family,Travel Agent,44894,4.9
MMT183054,01-05-2022,Manali,Ladakh,IndiGo,Family,Website,9761,4.1
MMT183055,07-10-2023,Leh,Ladakh,SpiceJet,Business,Travel Agent,42596,3.7
MMT183056,10-08-2023,Dubai,Karnataka,SpiceJet,Business,Travel Agent,11543,4.8
MMT183057,10-02-2023,Mumbai,Maharashtra,SpiceJet,Solo,Travel Agent,37308,3.7
MMT183058,10-03-2024,Mumbai,Ladakh,Vistara,Solo,Mobile App,42481,4.1
MMT183059,10-03-2023,Jaipur,UAE,Air India,Family,Mobile App,21946,3.2
MMT183060,20-01-2023,Kerala,Ladakh,SpiceJet,Family,Mobile App,44850,3.4
MMT183061,27-12-2023,Manali,Himachal Pradesh,SpiceJet,Family,Mobile App,33409,3.8
MMT183062,07-01-2023,Kerala,Rajasthan,IndiGo,Business,Travel Agent,31075,3.6
MMT183063,28-12-2022,Kerala,Rajasthan,SpiceJet,Couple,Website,4358,4.6
MMT183064,17-09-2022,Udaipur,UAE,IndiGo,Business,Website,31621,4.9
MMT183065,02-11-2024,Kerala,Rajasthan,SpiceJet,Couple,Mobile App,19513,4.5
MMT183066,18-08-2023,Delhi,Rajasthan,Air India,Family,Mobile App,23956,4.9
MMT183067,17-09-2024,Kerala,Maharashtra,IndiGo,Business,Mobile App,9404,3.2
MMT183068,19-12-2022,Delhi,Maharashtra,IndiGo,Couple,Website,42217,4.7
MMT183069,16-04-2023,Kerala,UAE,Vistara,Family,Mobile App,46228,4.9
MMT183070,03-04-2024,Bangalore,Maharashtra,GoAir,Business,Website,20073,3
MMT183071,20-10-2024,Udaipur,Rajasthan,Vistara,Solo,Mobile App,22338,4.3
MMT183072,06-09-2022,Leh,Goa,Akasa Air,Business,Mobile App,23457,4.6
MMT183073,11-05-2024,Dubai,Rajasthan,Akasa Air,Business,Mobile App,35460,4.5
MMT183074,28-10-2022,Kerala,Delhi,IndiGo,Business,Mobile App,24719,4.6
MMT183075,18-06-2024,Delhi,Rajasthan,IndiGo,Couple,Website,40047,4.2
MMT183076,19-11-2023,Kerala,Kerala,GoAir,Solo,Travel Agent,34780,4.2
MMT183077,05-04-2024,Dubai,Karnataka,Air India,Business,Travel Agent,6862,3.5
MMT183078,22-01-2023,Delhi,Ladakh,SpiceJet,Business,Mobile App,31805,3.2
MMT183079,09-12-2024,Bangalore,Himachal Pradesh,Akasa Air,Couple,Mobile App,41833,4.5
MMT183080,14-04-2023,Delhi,Himachal Pradesh,GoAir,Family,Website,22062,4.6
MMT183081,05-09-2023,Bangalore,Karnataka,Air India,Solo,Travel Agent,17897,4.7
MMT183082,11-07-2023,Mumbai,Rajasthan,SpiceJet,Family,Mobile App,38885,4.3
MMT183083,10-09-2023,Leh,UAE,Air India,Business,Travel Agent,4855,4.4
MMT183084,13-07-2022,Udaipur,Maharashtra,Akasa Air,Solo,Mobile App,16187,3.2
MMT183085,23-01-2022,Delhi,Goa,IndiGo,Family,Mobile App,35672,3.2
MMT183086,01-01-2022,Leh,Kerala,IndiGo,Couple,Website,34340,3.6
MMT183087,15-02-2022,Leh,Ladakh,Air India,Business,Website,7209,4.2
MMT183088,19-10-2022,Leh,UAE,IndiGo,Business,Mobile App,24301,5
MMT183089,27-01-2023,Leh,Goa,SpiceJet,Business,Travel Agent,7572,4.1
MMT183090,16-12-2023,Delhi,Himachal Pradesh,Akasa Air,Solo,Travel Agent,49608,4.8
MMT183091,01-04-2023,Kerala,Rajasthan,Vistara,Couple,Mobile App,45155,3.7
MMT183092,22-06-2023,Delhi,Rajasthan,Vistara,Family,Website,33542,3.9
MMT183093,20-02-2022,Udaipur,Rajasthan,Vistara,Solo,Website,47767,4.3
MMT183094,26-06-2022,Udaipur,Ladakh,Akasa Air,Couple,Website,41726,3.5
MMT183095,10-11-2024,Leh,Delhi,GoAir,Solo,Mobile App,47023,4.2
MMT183096,05-11-2024,Leh,Ladakh,Vistara,Solo,Mobile App,49749,4.6
MMT183097,07-01-2023,Leh,Ladakh,SpiceJet,Couple,Mobile App,20023,4.3
MMT183098,03-07-2022,Leh,Ladakh,Vistara,Family,Travel Agent,44000,4.4
MMT183099,10-03-2022,Goa,Goa,GoAir,Solo,Mobile App,30127,3.4
MMT183100,10-07-2022,Leh,Kerala,Vistara,Couple,Website,28768,3.8
MMT183101,15-04-2022,Dubai,Karnataka,Akasa Air,Family,Website,22992,4.9
MMT183102,01-06-2024,Goa,Himachal Pradesh,IndiGo,Business,Website,31572,3.9
MMT183103,08-11-2024,Bangalore,Rajasthan,Akasa Air,Couple,Website,44010,5
MMT183104,29-03-2022,Jaipur,Rajasthan,Vistara,Solo,Website,27717,3.9
MMT183105,21-03-2024,Dubai,Ladakh,Vistara,Solo,Website,12410,4
MMT183106,12-03-2022,Manali,Maharashtra,GoAir,Family,Mobile App,10563,3.7
MMT183107,30-06-2022,Kerala,Karnataka,Akasa Air,Business,Mobile App,16318,3.9
MMT183108,31-03-2023,Manali,Kerala,Vistara,Family,Travel Agent,5958,4.4
MMT183109,26-08-2022,Jaipur,Kerala,SpiceJet,Solo,Website,33423,4.8
MMT183110,02-11-2024,Kerala,Rajasthan,GoAir,Family,Website,9403,4.9
MMT183111,06-07-2022,Kerala,Rajasthan,GoAir,Couple,Website,20485,4.3
MMT183112,18-11-2023,Mumbai,Goa,Vistara,Couple,Travel Agent,14997,4.8
MMT183113,31-12-2023,Bangalore,Karnataka,SpiceJet,Business,Mobile App,33811,3.7
MMT183114,28-04-2024,Goa,Delhi,Vistara,Family,Travel Agent,46717,3.2
MMT183115,07-12-2022,Goa,Karnataka,Air India,Business,Website,19354,4.6
MMT183116,13-06-2024,Mumbai,UAE,Vistara,Solo,Mobile App,5750,4.1
MMT183117,10-01-2022,Dubai,Delhi,SpiceJet,Couple,Travel Agent,15218,3.2
MMT183118,12-03-2024,Dubai,Kerala,Vistara,Couple,Website,32398,3.1
MMT183119,16-09-2024,Manali,Himachal Pradesh,IndiGo,Solo,Website,19535,4.6
MMT183120,18-10-2024,Leh,Kerala,Air India,Family,Website,16815,4.9
MMT183121,09-12-2024,Leh,UAE,Vistara,Solo,Mobile App,20199,3.6
MMT183122,29-05-2022,Udaipur,Himachal Pradesh,Air India,Family,Website,37640,3.9
MMT183123,08-09-2024,Goa,Himachal Pradesh,Vistara,Family,Website,15949,3.7
MMT183124,20-04-2022,Manali,UAE,Air India,Business,Travel Agent,9116,4.9
MMT183125,20-04-2023,Mumbai,Karnataka,Vistara,Solo,Website,22987,4.6
MMT183126,07-11-2024,Kerala,Himachal Pradesh,Vistara,Family,Mobile App,18631,3.5
MMT183127,12-05-2022,Mumbai,Himachal Pradesh,IndiGo,Couple,Mobile App,28216,4.9
MMT183128,27-06-2024,Udaipur,Delhi,IndiGo,Business,Travel Agent,9662,3.3
MMT183129,12-01-2024,Bangalore,Kerala,IndiGo,Solo,Mobile App,49977,4.2
MMT183130,09-02-2022,Manali,Goa,Akasa Air,Couple,Mobile App,6188,3.5
MMT183131,03-07-2024,Delhi,Maharashtra,SpiceJet,Business,Travel Agent,22926,4.8
MMT183132,06-06-2022,Bangalore,UAE,IndiGo,Family,Mobile App,22352,3.1
MMT183133,04-05-2024,Udaipur,Himachal Pradesh,GoAir,Family,Mobile App,15853,3.8
MMT183134,06-12-2022,Jaipur,UAE,Akasa Air,Business,Travel Agent,19074,3.3
MMT183135,31-12-2023,Mumbai,Delhi,IndiGo,Business,Travel Agent,35216,4.8
MMT183136,23-01-2023,Jaipur,Rajasthan,Air India,Solo,Website,46945,3.2
MMT183137,03-04-2023,Goa,Ladakh,IndiGo,Business,Mobile App,49405,3.5
MMT183138,04-11-2023,Mumbai,Karnataka,IndiGo,Solo,Travel Agent,31255,3.5
MMT183139,13-11-2022,Delhi,Maharashtra,Air India,Couple,Website,36072,4
MMT183140,09-09-2024,Manali,Maharashtra,Akasa Air,Couple,Website,27523,4.5
MMT183141,02-03-2024,Goa,Delhi,IndiGo,Family,Travel Agent,19019,3.4
MMT183142,05-11-2023,Leh,Ladakh,SpiceJet,Business,Mobile App,48266,4.8
MMT183143,06-09-2023,Jaipur,Delhi,IndiGo,Business,Website,11215,3.1
MMT183144,07-04-2024,Udaipur,Goa,Vistara,Solo,Mobile App,15954,4.9
MMT183145,23-02-2023,Manali,Ladakh,Air India,Business,Website,7254,4.3
MMT183146,07-04-2022,Bangalore,UAE,GoAir,Couple,Travel Agent,11387,3.2
MMT183147,18-07-2023,Dubai,UAE,Air India,Family,Website,36319,4.2
MMT183148,16-08-2022,Jaipur,Karnataka,GoAir,Couple,Travel Agent,26813,3.4
MMT183149,04-05-2024,Delhi,UAE,IndiGo,Family,Website,45912,4.3
MMT183150,08-04-2022,Udaipur,UAE,SpiceJet,Family,Travel Agent,19206,4.9
MMT183151,20-03-2022,Delhi,UAE,Air India,Couple,Website,8392,4.8
MMT183152,05-04-2022,Mumbai,Rajasthan,GoAir,Solo,Mobile App,23714,4.9
MMT183153,20-02-2023,Bangalore,Maharashtra,SpiceJet,Couple,Website,3872,4.4
MMT183154,06-07-2023,Goa,Rajasthan,GoAir,Business,Website,11726,4.8
MMT183155,19-04-2024,Leh,UAE,IndiGo,Family,Travel Agent,41521,3.7
MMT183156,16-11-2024,Jaipur,Rajasthan,Vistara,Couple,Website,4842,3.2
MMT183157,24-04-2024,Bangalore,Rajasthan,IndiGo,Couple,Travel Agent,46123,4.7
MMT183158,23-08-2023,Goa,Rajasthan,SpiceJet,Family,Mobile App,41773,3.4
MMT183159,11-05-2022,Kerala,Rajasthan,GoAir,Family,Mobile App,11719,3.5
MMT183160,04-11-2023,Kerala,Rajasthan,SpiceJet,Family,Travel Agent,41957,3.5
MMT183161,11-01-2022,Udaipur,Himachal Pradesh,Vistara,Family,Travel Agent,24898,4.6
MMT183162,16-03-2023,Manali,Rajasthan,SpiceJet,Solo,Travel Agent,46816,4.7
MMT183163,10-07-2024,Manali,Rajasthan,IndiGo,Couple,Mobile App,45443,3.7
MMT183164,24-11-2023,Dubai,Maharashtra,SpiceJet,Family,Travel Agent,30587,3.8
MMT183165,05-06-2024,Kerala,Maharashtra,Vistara,Business,Mobile App,41975,3.6
MMT183166,25-05-2022,Bangalore,Ladakh,Air India,Solo,Website,15233,3.9
MMT183167,10-02-2023,Bangalore,Rajasthan,SpiceJet,Business,Website,8130,3.2
MMT183168,02-01-2022,Jaipur,Kerala,Akasa Air,Family,Website,42651,4.2
MMT183169,09-06-2023,Dubai,Ladakh,GoAir,Solo,Mobile App,14218,3.2
MMT183170,23-11-2022,Leh,Rajasthan,GoAir,Solo,Website,27697,3.5
MMT183171,27-08-2024,Kerala,Rajasthan,IndiGo,Couple,Travel Agent,46851,4.3
MMT183172,26-08-2024,Goa,Delhi,IndiGo,Couple,Travel Agent,13849,4.9
MMT183173,26-03-2024,Delhi,Karnataka,Air India,Family,Mobile App,8782,3.1
MMT183174,13-06-2022,Kerala,Kerala,Air India,Solo,Mobile App,27133,4.6
MMT183175,30-05-2023,Leh,Himachal Pradesh,Vistara,Family,Travel Agent,11625,4.8
MMT183176,08-06-2024,Delhi,Rajasthan,Air India,Family,Mobile App,9942,3.6
MMT183177,03-01-2023,Jaipur,Himachal Pradesh,Akasa Air,Solo,Travel Agent,38319,4.8
MMT183178,10-06-2023,Leh,Rajasthan,Air India,Business,Travel Agent,44871,4.7
MMT183179,28-12-2022,Leh,Rajasthan,Air India,Solo,Mobile App,6491,3.8
MMT183180,08-08-2024,Bangalore,Rajasthan,Air India,Solo,Travel Agent,40769,3.3
MMT183181,11-05-2023,Udaipur,Karnataka,IndiGo,Couple,Travel Agent,46358,4.7
MMT183182,06-03-2023,Delhi,Maharashtra,Air India,Solo,Travel Agent,35987,5
MMT183183,02-08-2022,Goa,Rajasthan,GoAir,Family,Mobile App,32689,3.1
MMT183184,22-04-2023,Dubai,Ladakh,Air India,Solo,Website,24521,3.2
MMT183185,25-03-2024,Jaipur,Kerala,SpiceJet,Solo,Website,5772,4.1
MMT183186,22-04-2024,Dubai,Rajasthan,Air India,Solo,Website,46969,3.8
MMT183187,23-02-2024,Kerala,Kerala,IndiGo,Solo,Travel Agent,32633,4.5
MMT183188,29-11-2022,Mumbai,Maharashtra,Air India,Solo,Mobile App,30370,3.1
MMT183189,18-01-2022,Manali,Goa,GoAir,Couple,Website,34413,3.3
MMT183190,09-12-2022,Jaipur,Kerala,IndiGo,Family,Mobile App,45167,3.4
MMT183191,24-09-2024,Delhi,Maharashtra,SpiceJet,Couple,Travel Agent,6485,4.4
MMT183192,25-04-2022,Bangalore,Himachal Pradesh,GoAir,Couple,Mobile App,44494,3.3
MMT183193,05-04-2022,Manali,UAE,SpiceJet,Family,Mobile App,13434,3.3
MMT183194,21-11-2022,Goa,Kerala,SpiceJet,Couple,Travel Agent,7233,3
MMT183195,12-06-2022,Udaipur,Karnataka,Akasa Air,Business,Travel Agent,37976,4.8
MMT183196,15-04-2022,Dubai,Himachal Pradesh,Vistara,Couple,Website,8312,3.5
MMT183197,03-04-2022,Dubai,Goa,GoAir,Couple,Travel Agent,17073,5
MMT183198,10-04-2023,Dubai,Goa,Akasa Air,Family,Travel Agent,7333,4.9
MMT183199,08-10-2023,Bangalore,Kerala,Vistara,Couple,Travel Agent,5013,3.7
MMT183200,03-02-2023,Bangalore,Rajasthan,Air India,Business,Website,36742,4.2
MMT183201,13-11-2024,Kerala,Maharashtra,GoAir,Business,Website,41006,3.8
MMT183202,12-02-2024,Kerala,UAE,SpiceJet,Couple,Mobile App,35290,4.6
MMT183203,12-06-2023,Manali,Rajasthan,Air India,Solo,Travel Agent,29614,4.2
MMT183204,15-12-2024,Goa,Maharashtra,Vistara,Couple,Website,28701,4.6
MMT183205,06-05-2024,Kerala,Kerala,Vistara,Family,Travel Agent,42682,4.7
MMT183206,25-03-2023,Leh,Goa,IndiGo,Solo,Travel Agent,24080,3.4
MMT183207,12-07-2023,Kerala,Ladakh,Air India,Solo,Website,27791,3.1
MMT183208,12-10-2022,Goa,Himachal Pradesh,IndiGo,Family,Travel Agent,49239,3.5
MMT183209,23-05-2023,Delhi,Himachal Pradesh,Vistara,Business,Travel Agent,31874,3.6
MMT183210,28-09-2022,Kerala,Maharashtra,Vistara,Solo,Travel Agent,6273,4.8
MMT183211,25-03-2024,Delhi,Kerala,GoAir,Solo,Website,32354,3.7
MMT183212,06-07-2022,Goa,Ladakh,Air India,Family,Travel Agent,38838,3.2
MMT183213,27-03-2024,Mumbai,Delhi,Vistara,Solo,Travel Agent,42742,4.1
MMT183214,30-10-2023,Delhi,Rajasthan,IndiGo,Family,Website,32602,3.2
MMT183215,06-06-2024,Goa,Kerala,Air India,Solo,Travel Agent,42669,4.6
MMT183216,10-01-2022,Bangalore,Rajasthan,Vistara,Family,Travel Agent,45757,3.4
MMT183217,11-02-2022,Leh,Kerala,Akasa Air,Couple,Website,44137,3.4
MMT183218,14-10-2023,Goa,Rajasthan,Air India,Family,Travel Agent,10019,3.1
MMT183219,08-11-2023,Bangalore,Rajasthan,Air India,Family,Mobile App,24209,5
MMT183220,19-08-2023,Mumbai,Himachal Pradesh,Vistara,Solo,Mobile App,8490,4.9
MMT183221,28-05-2023,Delhi,Goa,GoAir,Couple,Travel Agent,28177,3.6
MMT183222,27-03-2024,Bangalore,Maharashtra,Akasa Air,Business,Mobile App,43574,4.2
MMT183223,23-07-2024,Kerala,Rajasthan,SpiceJet,Solo,Mobile App,36385,3.3
MMT183224,16-11-2024,Goa,Ladakh,Vistara,Solo,Mobile App,24477,4.2
MMT183225,02-09-2022,Goa,Rajasthan,Akasa Air,Couple,Travel Agent,35228,4.6
MMT183226,02-12-2024,Goa,Himachal Pradesh,Air India,Family,Mobile App,28350,4.5
MMT183227,09-08-2022,Mumbai,Maharashtra,IndiGo,Family,Travel Agent,33925,3.8
MMT183228,28-02-2022,Manali,Maharashtra,Air India,Business,Mobile App,17376,4.4
MMT183229,21-08-2023,Manali,Rajasthan,Vistara,Couple,Travel Agent,39101,3.8
MMT183230,27-12-2022,Jaipur,Kerala,IndiGo,Business,Website,44291,4.2
MMT183231,03-04-2024,Delhi,UAE,Vistara,Couple,Website,23942,4.1
MMT183232,14-10-2022,Delhi,Ladakh,Air India,Business,Website,37725,3.6
MMT183233,12-06-2023,Jaipur,Rajasthan,Vistara,Business,Travel Agent,39199,3.3
MMT183234,12-09-2023,Dubai,UAE,SpiceJet,Couple,Travel Agent,17006,3.9
MMT183235,30-04-2023,Bangalore,UAE,IndiGo,Couple,Travel Agent,22524,3.5
MMT183236,14-12-2024,Dubai,Karnataka,IndiGo,Solo,Website,20436,3.6
MMT183237,05-12-2024,Leh,UAE,GoAir,Couple,Mobile App,17195,3.8
MMT183238,19-10-2024,Kerala,Karnataka,IndiGo,Business,Website,41901,3.7
MMT183239,08-10-2022,Manali,Kerala,SpiceJet,Couple,Mobile App,17108,4.3
MMT183240,24-01-2024,Manali,Maharashtra,GoAir,Business,Travel Agent,17066,4.4
MMT183241,28-04-2024,Manali,UAE,GoAir,Business,Mobile App,45015,3.1
